state	county	total_loss	closed_loss	open_loss	cwop_loss	total_pay
VIRGINIA	MADISON COUNTY	18	12	0	6	120436.82
VIRGINIA	MONTGOMERY COUNTY	153	123	0	30	1179203.6
VIRGINIA	RUSSELL COUNTY	62	51	0	11	391825.77
VIRGINIA	WASHINGTON COUNTY	65	47	0	18	658731.18
VIRGINIA	CARROLL COUNTY	16	13	0	3	136909.61
VIRGINIA	PULASKI COUNTY	65	52	0	13	672842.56
VIRGINIA	SCOTT COUNTY	33	28	0	5	441285.68
VIRGINIA	ORANGE COUNTY	15	9	0	6	113192.68
VIRGINIA	MIDDLESEX COUNTY	242	181	0	61	3261727.82
VIRGINIA	SUSSEX COUNTY	35	29	0	6	143669.03
VIRGINIA	CHARLOTTE COUNTY	1	1	0	0	1709.48
VIRGINIA	FLOYD COUNTY	21	19	0	2	751568.4
VIRGINIA	RICHMOND COUNTY	84	78	0	6	1764532.32
VIRGINIA	CUMBERLAND COUNTY	43	35	0	8	398006.94
VIRGINIA	TAZEWELL COUNTY	417	342	0	75	3987483.14
VIRGINIA	WARREN COUNTY	430	371	0	59	8147394.1
VIRGINIA	BUCHANAN COUNTY	365	278	0	87	3052415.18
VIRGINIA	LOUISA COUNTY	3	1	0	2	3126.81
VIRGINIA	PAGE COUNTY	181	153	0	28	3455457.39
VIRGINIA	BATH COUNTY	18	15	0	3	177105.68
VIRGINIA	CAMPBELL COUNTY	23	21	0	2	667056.93
VIRGINIA	GRAYSON COUNTY	6	3	0	3	14562.73
VIRGINIA	NELSON COUNTY	35	22	0	13	239775.38
VIRGINIA	YORK COUNTY	1557	1364	0	193	33952332.11
VIRGINIA	CAROLINE COUNTY	4	2	0	2	22208.23
VIRGINIA	FREDERICK COUNTY	49	35	0	14	386134.61
VIRGINIA	INDEPENDENT CITY	27124	21386	30	5708	393328982.52
VIRGINIA	ESSEX COUNTY	257	226	0	31	6395354.67
VIRGINIA	LANCASTER COUNTY	391	311	0	80	5988713.87
VIRGINIA	ROCKINGHAM COUNTY	309	251	1	57	4471902.81
VIRGINIA	GLOUCESTER COUNTY	1358	1146	2	210	30487622.16
VIRGINIA	ALLEGHANY COUNTY	230	201	0	29	3290615.39
VIRGINIA	BRUNSWICK COUNTY	11	6	0	5	27360.83
VIRGINIA	HALIFAX COUNTY	202	168	0	34	1178171.18
VIRGINIA	MECKLENBURG COUNTY	5	3	1	1	7036.32
VIRGINIA	NORTHAMPTON COUNTY	104	81	0	23	1144567.41
VIRGINIA	SURRY COUNTY	78	68	0	10	2446307.61
VIRGINIA	HIGHLAND COUNTY	7	4	0	3	59478.15
VIRGINIA	CRAIG COUNTY	99	76	1	22	1333068.4
VIRGINIA	BEDFORD COUNTY	29	21	0	8	227401.47
VIRGINIA	NORTHUMBERLAND COUNTY	391	290	0	101	6934255.31
VIRGINIA	WESTMORELAND COUNTY	212	166	0	46	6324006
VIRGINIA	CHESTERFIELD COUNTY	183	135	0	48	2611874.04
VIRGINIA	GILES COUNTY	65	57	0	8	1047517.68
VIRGINIA	WISE COUNTY	357	294	0	63	2165670.18
VIRGINIA	ACCOMACK COUNTY	1088	834	4	250	12154417.96
VIRGINIA	ALBEMARLE COUNTY	125	100	0	25	1217655.8
VIRGINIA	AMELIA COUNTY	12	11	0	1	133855.43
VIRGINIA	AMHERST COUNTY	83	69	0	14	1379510.16
VIRGINIA	APPOMATTOX COUNTY	9	9	0	0	256135.86
VIRGINIA	ARLINGTON COUNTY	130	66	0	64	372317.59
VIRGINIA	AUGUSTA COUNTY	176	136	0	40	2002381.98
VIRGINIA	BLAND COUNTY	58	42	0	16	726016.36
VIRGINIA	BOTETOURT COUNTY	296	258	0	38	4495606.7
VIRGINIA	BUCKINGHAM COUNTY	11	7	0	4	25511.29
VIRGINIA	CHARLES CITY COUNTY	7	4	0	3	42606.19
VIRGINIA	CULPEPER COUNTY	28	21	0	7	439851.97
VIRGINIA	DICKENSON COUNTY	116	80	1	35	453342.52
VIRGINIA	DINWIDDIE COUNTY	2	1	0	1	11979.14
VIRGINIA	FAIRFAX COUNTY	1050	640	1	409	10885727.38
VIRGINIA	FAUQUIER COUNTY	14	6	0	8	98836.18
VIRGINIA	FLUVANNA COUNTY	22	16	0	6	254813.08
VIRGINIA	GOOCHLAND COUNTY	12	12	0	0	137267.22
VIRGINIA	GREENSVILLE COUNTY	15	7	0	8	33803.48
VIRGINIA	HANOVER COUNTY	26	13	0	13	258262.98
VIRGINIA	HENRICO COUNTY	250	186	8	56	2999001.8
VIRGINIA	ISLE OF WIGHT COUNTY	177	134	0	43	5127046.81
VIRGINIA	JAMES CITY COUNTY	345	295	0	50	6251353.7
VIRGINIA	KING AND QUEEN CO	22	16	0	6	584113.3
VIRGINIA	KING GEORGE COUNTY	7	4	0	3	46101.23
VIRGINIA	KING WILLIAM COUNTY	85	76	0	9	2338480.91
VIRGINIA	LOUDOUN COUNTY	138	91	0	47	1853333.2
VIRGINIA	MATHEWS COUNTY	1198	1013	2	183	20917062.39
VIRGINIA	NEW KENT COUNTY	29	25	0	4	488862.33
VIRGINIA	NOTTOWAY COUNTY	1	1	0	0	1407.71
VIRGINIA	PATRICK COUNTY	43	33	0	10	1063383.45
VIRGINIA	PITTSYLVANIA COUNTY	36	29	1	6	553940.18
VIRGINIA	POWHATAN COUNTY	1	1	0	0	4867.3
VIRGINIA	PRINCE GEORGE COUNTY	28	15	0	13	223737.21
VIRGINIA	PRINCE WILLIAM COUNTY	420	273	0	147	5185453.83
VIRGINIA	RAPPAHANNOCK COUNTY	2	1	0	1	4167.84
VIRGINIA	ROANOKE COUNTY	522	414	0	108	5042685.07
VIRGINIA	ROCKBRIDGE COUNTY	358	301	0	57	5413341.91
VIRGINIA	SHENANDOAH COUNTY	220	200	0	20	6135610.55
VIRGINIA	SMYTH COUNTY	162	114	0	48	1258057.12
VIRGINIA	SOUTHAMPTON COUNTY	80	73	0	7	2890117.2
VIRGINIA	SPOTSYLVANIA COUNTY	28	13	0	15	78740.83
VIRGINIA	STAFFORD COUNTY	115	69	0	46	844126.6
VIRGINIA	WYTHE COUNTY	16	11	0	5	101549.7
VIRGINIA	YORK	4184	3783	2	399	71636125.34
WASHINGTON	FRANKLIN COUNTY	1	0	0	1	0
WASHINGTON	JEFFERSON COUNTY	52	34	0	18	572889.3
WASHINGTON	BENTON COUNTY	102	77	1	24	1280995.29
WASHINGTON	CLARK COUNTY	214	152	0	62	3111619.02
WASHINGTON	COLUMBIA COUNTY	40	26	0	14	149300.38
WASHINGTON	GRANT COUNTY	16	5	0	11	47696.11
WASHINGTON	LINCOLN COUNTY	14	8	0	6	101510.59
WASHINGTON	ADAMS COUNTY	5	4	0	1	27217.69
WASHINGTON	DOUGLAS COUNTY	3	3	0	0	20029.18
WASHINGTON	GARFIELD COUNTY	2	1	0	1	94.98
WASHINGTON	SAN JUAN COUNTY	4	2	0	2	26407.09
WASHINGTON	PIERCE COUNTY	954	765	0	189	20733247.95
WASHINGTON	MASON COUNTY	243	201	0	42	3957643.58
WASHINGTON	LEWIS COUNTY	2006	1798	2	206	77227299.05
WASHINGTON	STEVENS COUNTY	14	7	1	6	57539.04
WASHINGTON	THURSTON COUNTY	318	256	2	60	4367853
WASHINGTON	ASOTIN COUNTY	4	4	0	0	54479.61
WASHINGTON	CHELAN COUNTY	147	97	0	50	1108344.79
WASHINGTON	CLALLAM COUNTY	104	57	0	47	1094685.87
WASHINGTON	COWLITZ COUNTY	578	467	1	110	12681962.02
WASHINGTON	FERRY COUNTY	3	1	1	1	11770.96
WASHINGTON	GRAYS HARBOR COUNTY	876	697	1	178	12400866.8
WASHINGTON	ISLAND COUNTY	222	157	2	63	2456874.71
WASHINGTON	KING COUNTY	2966	2401	3	562	50861788.08
WASHINGTON	KITSAP COUNTY	131	71	0	60	1777894.49
WASHINGTON	KITTITAS COUNTY	249	197	0	52	2693806.74
WASHINGTON	KLICKITAT COUNTY	25	23	0	2	330830.68
WASHINGTON	MASON	1	1	0	0	728.4
WASHINGTON	OKANOGAN COUNTY	70	42	2	26	412203.87
WASHINGTON	PACIFIC COUNTY	220	164	1	55	3591437.37
WASHINGTON	PEND OREILLE COUNTY	91	81	1	9	1315560.83
WASHINGTON	SKAGIT COUNTY	1122	897	0	225	12529694.21
WASHINGTON	SKAMANIA COUNTY	83	76	0	7	1418079.7
WASHINGTON	SNOHOMISH COUNTY	1839	1523	0	316	31840438.88
WASHINGTON	SPOKANE COUNTY	55	34	2	19	782797.06
WASHINGTON	WAHKIAKUM COUNTY	98	84	0	14	1819639.41
WASHINGTON	WALLA WALLA COUNTY	65	48	0	17	716379.12
WASHINGTON	WHATCOM COUNTY	494	385	0	109	6861958.33
WASHINGTON	WHITMAN COUNTY	54	38	0	16	475494.28
WASHINGTON	YAKIMA COUNTY	325	244	0	81	2797513.42
WEST VIRGINIA	BARBOUR COUNTY	367	285	0	82	3529696.48
WEST VIRGINIA	CALHOUN COUNTY	284	227	0	57	2324630.17
WEST VIRGINIA	JACKSON COUNTY	278	249	0	29	3338883.35
WEST VIRGINIA	JEFFERSON COUNTY	147	120	0	27	2332216.95
WEST VIRGINIA	MARION COUNTY	322	259	0	63	4186344.76
WEST VIRGINIA	MARSHALL COUNTY	475	408	0	67	3226494.36
WEST VIRGINIA	MONROE COUNTY	29	25	0	4	525179.89
WEST VIRGINIA	MORGAN COUNTY	221	201	0	20	3177489.91
WEST VIRGINIA	--------------------------------	1	1	0	0	25745.71
WEST VIRGINIA	BOONE COUNTY	477	413	0	64	3196534.76
WEST VIRGINIA	CLAY COUNTY	68	59	0	9	1517454.2
WEST VIRGINIA	GRANT COUNTY	153	127	0	26	3002225.55
WEST VIRGINIA	LINCOLN COUNTY	334	266	0	68	4213255.77
WEST VIRGINIA	LOGAN COUNTY	2349	1940	0	409	31167206.75
WEST VIRGINIA	RANDOLPH COUNTY	530	443	1	86	4623062.62
WEST VIRGINIA	MINERAL COUNTY	196	160	0	36	1514492.97
WEST VIRGINIA	PUTNAM COUNTY	218	183	0	35	1662441.09
WEST VIRGINIA	TAYLOR COUNTY	49	33	0	16	338963.82
WEST VIRGINIA	FAYETTE COUNTY	288	235	1	52	2732770.84
WEST VIRGINIA	GILMER COUNTY	464	401	0	63	5324230.59
WEST VIRGINIA	WAYNE COUNTY	386	312	0	74	2840857.64
WEST VIRGINIA	HANCOCK COUNTY	222	196	0	26	2787559.88
WEST VIRGINIA	MASON COUNTY	169	147	0	22	1124880.73
WEST VIRGINIA	MERCER COUNTY	409	338	1	70	3829607.72
WEST VIRGINIA	HARRISON COUNTY	769	635	0	134	5429432.94
WEST VIRGINIA	OHIO COUNTY	2954	2689	0	265	26463549.76
WEST VIRGINIA	WEBSTER COUNTY	205	153	1	51	2417714.95
WEST VIRGINIA	LEWIS COUNTY	298	237	0	61	1870350.67
WEST VIRGINIA	NICHOLAS COUNTY	213	174	0	39	8765966.82
WEST VIRGINIA	PENDLETON COUNTY	74	60	0	14	404789.95
WEST VIRGINIA	HAMPSHIRE COUNTY	326	294	0	32	5223128.77
WEST VIRGINIA	WYOMING COUNTY	894	756	1	137	13387861.57
WEST VIRGINIA	MCDOWELL COUNTY	1038	811	0	227	7156096.14
WEST VIRGINIA	WOOD COUNTY	884	738	0	146	11914567.46
WEST VIRGINIA	BERKELEY COUNTY	388	353	0	35	5558943.63
WEST VIRGINIA	ROANE COUNTY	173	143	0	30	3131372.89
WEST VIRGINIA	TYLER COUNTY	61	43	0	18	308539.8
WEST VIRGINIA	UPSHUR COUNTY	372	331	0	41	2475853.65
WEST VIRGINIA	BRAXTON COUNTY	44	37	0	7	671544.3
WEST VIRGINIA	BROOKE COUNTY	597	521	0	76	7149851.41
WEST VIRGINIA	CABELL COUNTY	663	542	0	121	6285022.4
WEST VIRGINIA	DODDRIDGE COUNTY	58	46	0	12	391631.64
WEST VIRGINIA	GREENBRIER COUNTY	1057	925	3	129	26725323.42
WEST VIRGINIA	HARDY COUNTY	194	166	0	28	3610587.09
WEST VIRGINIA	KANAWHA COUNTY	2196	1729	3	464	37585923.39
WEST VIRGINIA	MINGO COUNTY	1700	1493	2	205	29900937.61
WEST VIRGINIA	MONONGALIA COUNTY	368	298	0	70	2708075.5
WEST VIRGINIA	PLEASANTS COUNTY	59	51	0	8	692631.63
WEST VIRGINIA	POCAHONTAS COUNTY	740	636	0	104	15686690.04
WEST VIRGINIA	PRESTON COUNTY	107	87	0	20	1158183.05
WEST VIRGINIA	RALEIGH COUNTY	434	354	2	78	3914731.13
WEST VIRGINIA	RITCHIE COUNTY	67	59	0	8	472127.77
WEST VIRGINIA	SUMMERS COUNTY	457	424	1	32	7782819.96
WEST VIRGINIA	TUCKER COUNTY	370	311	0	59	7112107.18
WEST VIRGINIA	WETZEL COUNTY	468	390	0	78	5367631.45
WEST VIRGINIA	WIRT COUNTY	84	72	0	12	602076.87
WISCONSIN	JACKSON COUNTY	31	21	1	9	471277.86
WISCONSIN	JEFFERSON COUNTY	527	446	0	81	10560183.56
WISCONSIN	MONROE COUNTY	55	35	0	20	211246.06
WISCONSIN	WASHINGTON COUNTY	54	42	0	12	577990.41
WISCONSIN	CLARK COUNTY	33	23	0	10	505244.02
WISCONSIN	COLUMBIA COUNTY	142	102	0	40	1338476.82
WISCONSIN	CRAWFORD COUNTY	191	161	0	30	3246110.3
WISCONSIN	GRANT COUNTY	65	47	0	18	308352.53
WISCONSIN	LAFAYETTE COUNTY	61	51	0	10	532042.3
WISCONSIN	LINCOLN COUNTY	4	3	0	1	3821.6
WISCONSIN	POLK COUNTY	14	8	0	6	323542.31
WISCONSIN	ADAMS COUNTY	14	8	0	6	57474.56
WISCONSIN	DOUGLAS COUNTY	11	3	0	8	84971.8
WISCONSIN	PIERCE COUNTY	113	86	1	26	2300416.82
WISCONSIN	BROWN COUNTY	260	147	0	113	765304.07
WISCONSIN	WINNEBAGO COUNTY	158	121	0	37	3100179.6
WISCONSIN	IOWA COUNTY	22	12	0	10	214415.38
WISCONSIN	CHIPPEWA COUNTY	67	44	0	23	415846.63
WISCONSIN	IRON COUNTY	1	1	0	0	10347.23
WISCONSIN	MARQUETTE COUNTY	25	18	0	7	325199.37
WISCONSIN	DODGE COUNTY	67	47	0	20	596443.42
WISCONSIN	ROCK COUNTY	262	210	0	52	3960477.43
WISCONSIN	VERNON COUNTY	110	88	0	22	1644157.23
WISCONSIN	RICHLAND COUNTY	85	65	0	20	734666.24
WISCONSIN	BUFFALO COUNTY	40	34	0	6	441565.8
WISCONSIN	ONEIDA COUNTY	3	0	1	2	0
WISCONSIN	DUNN COUNTY	16	10	0	6	88192
WISCONSIN	ASHLAND COUNTY	9	6	0	3	198218.99
WISCONSIN	PORTAGE COUNTY	18	11	0	7	145938.07
WISCONSIN	WOOD COUNTY	40	28	0	12	415758.21
WISCONSIN	FOREST COUNTY	2	2	0	0	33258.84
WISCONSIN	FLORENCE COUNTY	1	1	0	0	4848.7
WISCONSIN	RUSK COUNTY	10	10	0	0	290057.64
WISCONSIN	BARRON COUNTY	13	8	0	5	123407.7
WISCONSIN	BAYFIELD COUNTY	12	6	0	6	86505.2
WISCONSIN	BURNETT COUNTY	27	17	0	10	137170.07
WISCONSIN	CALUMET COUNTY	33	18	0	15	81059.77
WISCONSIN	DANE COUNTY	221	145	2	74	2912781.92
WISCONSIN	DOOR COUNTY	37	24	0	13	211946.85
WISCONSIN	EAU CLAIRE COUNTY	15	9	0	6	285578.92
WISCONSIN	FOND DU LAC COUNTY	385	320	1	64	4921399.21
WISCONSIN	GREEN COUNTY	23	15	1	7	72080.61
WISCONSIN	GREEN LAKE COUNTY	58	50	0	8	430643.51
WISCONSIN	JUNEAU COUNTY	48	34	0	14	545101.9
WISCONSIN	KENOSHA COUNTY	270	195	0	75	2164147.65
WISCONSIN	KEWAUNEE COUNTY	12	7	0	5	100669.05
WISCONSIN	LA CROSSE COUNTY	173	109	0	64	824347.47
WISCONSIN	LANGLADE COUNTY	17	11	0	6	61732.44
WISCONSIN	MANITOWOC COUNTY	29	19	0	10	93700.68
WISCONSIN	MARATHON COUNTY	59	40	0	19	314743.3
WISCONSIN	MARINETTE COUNTY	13	6	0	7	24044.06
WISCONSIN	MILWAUKEE COUNTY	2090	1636	1	453	16783434.93
WISCONSIN	OCONTO COUNTY	86	66	0	20	266177.08
WISCONSIN	OUTAGAMIE COUNTY	64	44	0	20	179302.1
WISCONSIN	OZAUKEE COUNTY	289	201	0	88	2396867.78
WISCONSIN	PEPIN COUNTY	77	61	0	16	566086.87
WISCONSIN	PRICE COUNTY	3	0	0	3	0
WISCONSIN	RACINE COUNTY	136	94	0	42	1295326.99
WISCONSIN	SAUK COUNTY	121	96	0	25	3482877.28
WISCONSIN	SAWYER COUNTY	7	4	0	3	14265.46
WISCONSIN	SHAWANO COUNTY	3	2	1	0	2892.02
WISCONSIN	SHEBOYGAN COUNTY	41	24	0	17	306292.19
WISCONSIN	ST. CROIX COUNTY	52	31	0	21	516865.96
WISCONSIN	TREMPEALEAU COUNTY	100	74	2	24	1021220.35
WISCONSIN	WALWORTH COUNTY	19	8	0	11	43511.75
WISCONSIN	WASHBURN COUNTY	27	20	0	7	976184.67
WISCONSIN	WAUKESHA COUNTY	334	252	1	81	4493726.27
WISCONSIN	WAUPACA COUNTY	42	29	1	12	168034.46
WISCONSIN	WAUSHARA COUNTY	7	3	1	3	3747.2
WYOMING	JOHNSON COUNTY	6	5	0	1	21905.1
WYOMING	LINCOLN COUNTY	7	5	0	2	36200.51
WYOMING	FREMONT COUNTY	15	11	0	4	49581.81
WYOMING	PARK COUNTY	20	13	0	7	349466.9
WYOMING	TETON COUNTY	23	14	3	6	40081.84
WYOMING	CAMPBELL COUNTY	22	14	0	8	38088.85
WYOMING	BIG HORN COUNTY	8	6	0	2	107000.22
WYOMING	CARBON COUNTY	34	21	0	13	117763.75
WYOMING	ALBANY COUNTY	13	3	0	10	24326.07
WYOMING	CONVERSE COUNTY	7	5	0	2	9383.38
WYOMING	GOSHEN COUNTY	12	7	1	4	51635.46
WYOMING	HOT SPRINGS COUNTY	1	0	0	1	0
WYOMING	LARAMIE COUNTY	181	114	0	67	870584.01
WYOMING	NATRONA COUNTY	53	21	0	32	128311.17
WYOMING	SHERIDAN COUNTY	58	32	0	26	161689.08
WYOMING	SUBLETTE COUNTY	7	0	0	7	0
WYOMING	SWEETWATER COUNTY	21	6	0	15	893648.62
WYOMING	UINTA COUNTY	5	1	0	4	10132.57
WYOMING	WASHAKIE COUNTY	4	0	0	4	0
WYOMING	WESTON COUNTY	1	1	0	0	1173.6
