"","state","county","policies","insurance","premium","total_loss","closed_loss","open_loss","cwop_loss","total_pay"
"1928","north dakota","pierce",1,16000,260,6,4,0,2,45785.67
"1929","north dakota","cass",4263,1266182400,2516255,3312,2886,0,426,24986229.17
"1930","north dakota","mchenry",88,26043900,51416,66,62,0,4,671968.36
"1931","north dakota","mclean",2,560000,776,8,8,0,0,66661.57
"1932","north dakota","mercer",99,14512000,108154,88,69,1,18,923573.49
"1933","north dakota","richland",80,19571200,54238,218,195,0,23,2224870.19
"1934","north dakota","stark",105,21027400,144202,25,14,0,11,69106.07
"1935","north dakota","sioux",3,385000,920,5,2,0,3,871.4
"1936","north dakota","nelson",1,175000,332,41,34,0,7,872094.77
"1937","north dakota","ramsey",153,55263800,111951,1031,617,0,414,37194595.85
"1938","north dakota","renville",8,892200,4241,57,50,0,7,156632.5
"1939","north dakota","steele",1,70000,244,NA,NA,NA,NA,NA
"1940","north dakota","golden valley",3,805000,5000,2,0,0,2,0
"1941","north dakota","eddy",1,210000,351,6,5,0,1,19676.56
"1942","north dakota","barnes",233,37909200,279967,380,299,0,81,2684106.73
"1943","north dakota","benson",37,11205000,19822,571,308,0,263,13477646.21
"1944","north dakota","billings",15,3355700,16153,12,10,0,2,81045.93
"1945","north dakota","bottineau",10,1365300,7579,2,0,0,2,0
"1946","north dakota","bowman",4,701700,3693,13,12,0,1,15701.24
"1947","north dakota","burleigh",851,245285400,610724,677,562,0,115,15255881.52
"1948","north dakota","cavalier",2,207000,1802,6,6,0,0,5821.15
"1949","north dakota","dickey",2,87000,729,6,1,0,5,20330.97
"1950","north dakota","dunn",6,1962500,6365,7,6,0,1,48098.68
"1951","north dakota","emmons",21,2960500,27211,72,61,0,11,1047096.97
"1952","north dakota","foster",5,1190000,1603,9,8,0,1,97991.92
"1953","north dakota","grand forks",717,184597400,517675,2986,2709,0,277,75470589.11
"1954","north dakota","griggs",5,1575000,1908,6,6,0,0,27160.16
"1955","north dakota","hettinger",1,2e+05,1531,106,98,0,8,320009.92
"1956","north dakota","la moure",9,991600,4846,9,9,0,0,78230.19
"1957","north dakota","mckenzie",5,1450000,4568,1,0,0,1,0
"1958","north dakota","mckenzie",71,18873000,110957,2,0,0,2,0
"1959","north dakota","morton",251,71969300,154681,222,173,0,49,2768103.62
"1960","north dakota","oliver",6,657200,4785,3,2,0,1,4603
"1961","north dakota","pembina",188,36129600,126465,540,460,0,80,3104138.13
"1962","north dakota","ransom",3,1050000,1157,6,6,0,0,73934.51
"1963","north dakota","ransom",79,11403700,74447,138,105,0,33,675284.5
"1964","north dakota","rolette",8,2117000,5811,3,1,0,2,23023.6
"1965","north dakota","sargent",1,105000,288,6,4,0,2,89159.33
"1966","north dakota","slope",1,350000,415,1,0,0,1,0
"1967","north dakota","stutsman",89,20832700,61343,116,88,0,28,662638.68
"1968","north dakota","towner",4,1207200,2390,28,13,0,15,340500
"1969","north dakota","traill",56,10387700,44113,151,137,0,14,1592335.9
"1970","north dakota","walsh",514,53436800,534642,1183,1011,0,172,4646460.03
"1971","north dakota","ward",2716,797152300,1344456,1060,863,0,197,69137916.76
"1972","north dakota","williams",29,5944800,37468,9,5,0,4,25989.45
"1973","ohio","butler",1205,229533500,1155092,468,349,3,116,5820625.77
"1974","ohio","fayette",68,8681000,57379,9,1,0,8,4000.86
"1975","ohio","franklin",1204,206837400,1345753,471,312,0,159,1953833.21
"1976","ohio","greene",1175,196846100,1032311,188,116,0,72,1144100.21
"1977","ohio","henry",82,11030300,77780,182,165,1,16,1418707.89
"1978","ohio","jackson",121,18376300,101324,187,164,0,23,2785517.57
"1979","ohio","jefferson",232,23304500,247358,332,265,1,66,3410429.56
"1980","ohio","lawrence",540,100892500,419141,457,369,0,88,4447070.61
"1981","ohio","madison",64,11991700,46250,19,14,0,5,53812.41
"1982","ohio","marion",275,31802100,251262,220,171,0,49,3146772.68
"1983","ohio","monroe",57,6933000,38057,109,87,0,22,1158044.68
"1984","ohio","montgomery",1132,206992900,1271935,221,136,1,84,1246474
"1985","ohio","morgan",108,10650600,78998,175,150,0,25,1543621.8
"1986","ohio","pike",114,21661400,154992,93,85,0,8,1598627.75
"1987","ohio","shelby",213,25815600,179412,89,63,0,26,473436.5
"1988","ohio","washington",925,157159600,1376779,1292,1029,0,263,17611433.26
"1989","ohio","carroll",124,18826900,85722,31,26,0,5,430096.04
"1990","ohio","clark",407,78570800,316189,106,74,0,32,3046876.28
"1991","ohio","crawford",78,12408200,70487,154,131,0,23,2570912.09
"1992","ohio","fulton",90,16518700,99355,25,15,0,10,112759.91
"1993","ohio","logan",169,23233900,157672,111,92,0,19,1163267
"1994","ohio","perry",172,27606200,123372,99,86,0,13,1528054.63
"1995","ohio","union",87,16346300,76173,55,44,0,11,356774.96
"1996","ohio","lake",744,154412900,716929,884,691,0,193,11910963.85
"1997","ohio","adams",106,11101400,84391,144,132,0,12,1352939.61
"1998","ohio","summit",1285,288210700,914817,707,542,0,165,10610668.53
"1999","ohio","fairfield",1094,166478700,1175013,346,224,0,122,2374811.88
"2000","ohio","hamilton",1666,347645900,2185884,1508,1167,7,334,18696625.51
"2001","ohio","holmes",104,15732800,116544,117,92,0,25,643106.36
"2002","ohio","putnam",308,46452700,270502,449,387,0,62,9927453.94
"2003","ohio","hancock",931,143890000,1072236,1939,1688,0,251,37100825.92
"2004","ohio","paulding",93,10925100,68421,42,35,1,6,281480.9
"2005","ohio","warren",769,137829600,791868,165,102,2,61,1394893.88
"2006","ohio","wayne",106,21312300,108943,113,92,0,21,609864.97
"2007","ohio","brown",216,25997600,164197,145,111,1,33,1630893.35
"2008","ohio","champaign",90,14155600,60221,29,21,0,8,219796.96
"2009","ohio","clinton",91,15710900,61747,8,7,0,1,49391.28
"2010","ohio","hardin",48,6103100,40681,14,14,0,0,240234.17
"2011","ohio","knox",255,35291300,184968,52,33,0,19,158225.1
"2012","ohio","mercer",104,19469400,60796,79,67,0,12,1004158.77
"2013","ohio","richland",238,48121700,389158,322,283,0,39,9801285.8
"2014","ohio","stark",517,116438000,444462,400,319,2,79,7323984.75
"2015","ohio","allen",337,54459200,301588,225,173,0,52,3583472.5
"2016","ohio","delaware",1416,378762800,1542298,598,422,0,176,3759078.63
"2017","ohio","harrison",69,5176700,56484,132,107,0,25,948569.31
"2018","ohio","miami",332,62630200,278083,140,105,1,34,2066175.54
"2019","ohio","noble",76,9689800,57963,156,145,0,11,2604630.9
"2020","ohio","lucas",1837,323072400,1664223,1149,793,1,355,7364548.92
"2021","ohio","ottawa",1617,275905200,1253417,1407,1151,2,254,8004798.57
"2022","ohio","huron",64,12840600,46742,42,32,0,10,489726.65
"2023","ohio","erie",1104,201086400,1102308,1125,914,0,211,7888847.39
"2024","ohio","seneca",147,24268000,147698,111,91,0,20,1653658.86
"2025","ohio","williams",67,12779100,86299,32,25,0,7,740379.97
"2026","ohio","ashland",120,14462100,125570,54,41,0,13,693543.46
"2027","ohio","ashtabula",100,18776400,78001,138,108,0,30,1738491.8
"2028","ohio","athens",543,103010900,715351,398,332,0,66,4492812.29
"2029","ohio","auglaize",150,22508500,142987,96,79,0,17,1224774.12
"2030","ohio","belmont",363,44283700,467594,624,515,0,109,6768734.58
"2031","ohio","clermont",507,90981200,591952,596,518,0,78,8544578.9
"2032","ohio","columbiana",196,31474700,199070,105,86,0,19,598665.61
"2033","ohio","coshocton",76,14338800,82561,59,43,0,16,209112.75
"2034","ohio","cuyahoga",1676,425693900,1678810,1553,1130,6,417,28634634.41
"2035","ohio","darke",120,20396600,100816,28,17,0,11,181180.49
"2036","ohio","defiance",129,18520400,147510,326,272,0,54,2485022.55
"2037","ohio","gallia",217,32739500,239594,170,139,0,31,1632367.45
"2038","ohio","geauga",149,36128600,97114,51,34,0,17,675743.44
"2039","ohio","guernsey",180,30144500,247539,379,341,0,38,8340631.58
"2040","ohio","highland",5,1238900,8337,2,2,0,0,11992.37
"2041","ohio","hocking",284,43742900,279154,121,90,0,31,1119125.14
"2042","ohio","licking",510,84350000,538041,288,214,0,74,1434107.99
"2043","ohio","lorain",864,163101200,819155,472,330,1,141,4598970.1
"2044","ohio","mahoning",184,44709600,185851,267,209,0,58,2462135.25
"2045","ohio","medina",433,87912900,308951,314,238,0,76,4503005.83
"2046","ohio","meigs",279,25751700,219339,271,221,0,50,2313375.81
"2047","ohio","morrow",34,6390700,28795,9,6,0,3,75271.69
"2048","ohio","muskingum",176,28230000,138511,142,115,0,27,1243121.94
"2049","ohio","pickaway",113,20961500,84996,56,51,0,5,552712.1
"2050","ohio","portage",262,52909700,173822,81,60,0,21,643742.83
"2051","ohio","preble",134,21438200,109981,41,27,0,14,347670.44
"2052","ohio","ross",207,39577900,226330,117,89,0,28,1037101.25
"2053","ohio","sandusky",164,30630500,118170,125,100,0,25,601465.05
"2054","ohio","scioto",407,70093000,333202,319,261,0,58,2501422.98
"2055","ohio","trumbull",467,85015100,422104,380,308,1,71,3353782.68
"2056","ohio","tuscarawas",399,72015000,412029,172,122,0,50,1041934.49
"2057","ohio","van wert",23,4427800,19073,23,15,0,8,121357.74
"2058","ohio","vinton",13,2108100,9186,15,9,0,6,151272.54
"2059","ohio","wood",239,48314300,189994,192,153,0,39,1404881.21
"2060","ohio","wyandot",132,14140800,132056,104,87,0,17,2124932.6
"2061","ohio","--------------------------------",NA,NA,NA,3,2,0,1,25739.09
"2062","oklahoma","cherokee",132,20382600,86059,112,95,2,15,1972473
"2063","oklahoma","choctaw",39,3817800,28822,5,4,0,1,165602.31
"2064","oklahoma","jackson",59,14266900,31849,5,4,0,1,6518.2
"2065","oklahoma","jefferson",10,1089100,4532,4,4,0,0,59931.31
"2066","oklahoma","marshall",4,1354400,8085,11,9,0,2,38795.8
"2067","oklahoma","washington",106,18811500,94818,57,53,0,4,1438240.91
"2068","oklahoma","grant",9,1205800,6223,9,7,0,2,110244.93
"2069","oklahoma","lincoln",19,3422700,7135,30,23,0,7,98742.76
"2070","oklahoma","logan",143,28837600,104022,452,368,0,84,4336484.84
"2071","oklahoma","garfield",260,47684400,225717,72,46,0,26,376551.45
"2072","oklahoma","seminole",53,9307800,36687,35,22,1,12,497049.29
"2073","oklahoma","bryan",54,13018900,61422,28,26,0,2,1138626.12
"2074","oklahoma","grady",248,48993400,307878,233,194,0,39,4766237.06
"2075","oklahoma","mcintosh",9,2162300,5755,NA,NA,NA,NA,NA
"2076","oklahoma","murray",2,179800,534,1,1,0,0,9047.51
"2077","oklahoma","stephens",144,30171400,123607,81,65,0,16,565826.33
"2078","oklahoma","blaine",20,2703700,17144,8,6,0,2,151671.68
"2079","oklahoma","custer",35,7782700,23103,13,12,0,1,88636.94
"2080","oklahoma","delaware",179,33454800,161231,94,71,3,20,965263.09
"2081","oklahoma","noble",17,2064900,19534,2,2,0,0,3307.99
"2082","oklahoma","harper",9,805500,8046,NA,NA,NA,NA,NA
"2083","oklahoma","kiowa",26,3384600,15031,17,14,0,3,371324.01
"2084","oklahoma","osage",1867,437600300,1401830,3039,2612,0,427,45342155.22
"2085","oklahoma","ottawa",365,47708400,381734,1100,993,1,106,27339755.5
"2086","oklahoma","pawnee",13,1211700,18266,7,5,0,2,23473.94
"2087","oklahoma","pottawatomie",219,42034500,177310,149,127,0,22,2246058.01
"2088","oklahoma","adair",21,3988000,18406,22,20,0,2,908049.44
"2089","oklahoma","carter",99,20926100,82641,73,57,0,16,1956764.68
"2090","oklahoma","pontotoc",35,6912600,24473,15,10,0,5,92720.66
"2091","oklahoma","texas",10,2007300,14558,NA,NA,NA,NA,NA
"2092","oklahoma","cleveland",890,202358100,601221,292,226,0,66,5694085.94
"2093","oklahoma","johnston",3,7e+05,987,4,3,0,1,222969.86
"2094","oklahoma","alfalfa",82,5867100,74023,38,29,0,9,253125.54
"2095","oklahoma","atoka",14,1932900,11418,5,3,0,2,68200
"2096","oklahoma","beaver",7,1186100,8266,1,0,0,1,0
"2097","oklahoma","beckham",24,2924900,22236,7,5,0,2,43831.63
"2098","oklahoma","caddo",73,8759100,42821,49,43,0,6,1360113.5
"2099","oklahoma","canadian",2190,538507600,1661064,1506,1085,2,419,18899625.52
"2100","oklahoma","cimarron",1,105000,1105,NA,NA,NA,NA,NA
"2101","oklahoma","coal",7,832700,4617,2,2,0,0,8805.71
"2102","oklahoma","comanche",929,190523300,736291,764,618,3,143,20042922.75
"2103","oklahoma","cotton",27,3887900,38212,15,8,0,7,120532.31
"2104","oklahoma","craig",53,7539600,69776,26,20,0,6,616439.11
"2105","oklahoma","creek",216,42771000,195020,246,218,0,28,3281683.1
"2106","oklahoma","garvin",279,44837300,388693,58,42,0,16,1208699.62
"2107","oklahoma","greer",8,1019200,4824,1,0,0,1,0
"2108","oklahoma","harmon",10,843400,14733,25,17,0,8,175919.3
"2109","oklahoma","haskell",2,199700,1004,6,3,0,3,131812.72
"2110","oklahoma","hughes",8,1241500,5617,2,2,0,0,9944.96
"2111","oklahoma","kay",215,30379700,170232,314,255,0,59,2818488.24
"2112","oklahoma","kingfisher",85,14940500,104614,294,260,1,33,5063802.06
"2113","oklahoma","latimer",15,1977700,15960,2,1,0,1,16010.2
"2114","oklahoma","le flore",139,21763900,101813,31,23,0,8,820925.38
"2115","oklahoma","love",3,295700,2219,1,1,0,0,9956.3
"2116","oklahoma","major",34,7081600,26981,16,13,0,3,252609.91
"2117","oklahoma","mayes",151,27290600,139332,100,77,0,23,2392283.4
"2118","oklahoma","mcclain",89,18256200,69108,26,16,0,10,397046.53
"2119","oklahoma","mccurtain",48,4605300,25344,38,35,0,3,576671.79
"2120","oklahoma","muskogee",192,34846800,163918,145,125,2,18,3102293.13
"2121","oklahoma","nowata",22,3704200,27278,8,7,0,1,103815.23
"2122","oklahoma","okfuskee",5,661700,3740,2,1,0,1,4170.03
"2123","oklahoma","oklahoma",1056,224781500,805446,414,287,0,127,7187479.79
"2124","oklahoma","okmulgee",158,20724500,143109,94,88,0,6,2401494.41
"2125","oklahoma","payne",235,46990900,165372,88,67,0,21,711980.15
"2126","oklahoma","pittsburg",107,17936000,80792,20,10,0,10,302553.99
"2127","oklahoma","pushmataha",35,7186200,24543,NA,NA,NA,NA,NA
"2128","oklahoma","roger mills",3,775500,5949,NA,NA,NA,NA,NA
"2129","oklahoma","rogers",554,122859400,365858,225,192,0,33,4232820.12
"2130","oklahoma","sequoyah",143,22340800,124651,34,25,0,9,439278.18
"2131","oklahoma","tillman",3,504500,1259,5,5,0,0,65882.8
"2132","oklahoma","tulsa",1220,277266600,1031839,1044,906,1,137,15523819
"2133","oklahoma","wagoner",291,60286300,225990,204,181,0,23,4501547.45
"2134","oklahoma","washita",15,2205100,10310,2,0,0,2,0
"2135","oklahoma","woods",11,1711600,7606,11,9,0,2,118208.29
"2136","oklahoma","woodward",253,32664100,208640,46,31,0,15,149711.99
"2137","oregon","jackson",1706,417320700,1237728,278,200,0,78,2369886.03
"2138","oregon","jefferson",118,26092400,172428,9,9,0,0,133356.01
"2139","oregon","marion",1983,506325900,1754178,383,299,1,83,5745473.1
"2140","oregon","washington",1538,400421300,1477704,344,263,0,81,3989906.72
"2141","oregon","benton",923,219389900,917773,80,56,0,24,763056.92
"2142","oregon","columbia",762,189276000,618319,415,372,0,43,20547328.79
"2143","oregon","grant",91,16975600,64763,11,7,0,4,51094.09
"2144","oregon","lincoln",2456,609292200,1862148,437,338,0,99,5605003.78
"2145","oregon","polk",393,83538900,332342,64,40,1,23,712241.34
"2146","oregon","union",146,27501600,114285,15,13,0,2,91174.16
"2147","oregon","lake",38,5472000,28084,13,10,0,3,143358.59
"2148","oregon","douglas",1630,322461700,1472105,250,174,0,76,1835992.61
"2149","oregon","baker",141,22590500,105547,5,3,0,2,29769.09
"2150","oregon","wheeler",16,1380000,13349,4,3,0,1,10235.46
"2151","oregon","linn",783,170077000,778349,110,86,0,24,1449590.19
"2152","oregon","lane",3679,930679700,3245638,422,303,0,119,3789814.59
"2153","oregon","sherman",2,410200,786,NA,NA,NA,NA,NA
"2154","oregon","coos",552,143248200,723011,186,149,0,37,2574979.56
"2155","oregon","curry",308,86134600,201062,75,51,0,24,945081.78
"2156","oregon","morrow",59,8641400,67407,8,5,0,3,15609.99
"2157","oregon","clackamas",4187,1106241500,3914999,1026,798,1,227,25324184.32
"2158","oregon","clatsop",2358,683720200,1931467,150,96,1,53,1979895.14
"2159","oregon","crook",193,37429800,173706,64,48,0,16,465724.61
"2160","oregon","deschutes",269,81094700,171528,18,8,0,10,65508.3
"2161","oregon","gilliam",5,1455000,4407,1,1,0,0,1156.47
"2162","oregon","harney",109,14416700,111560,73,58,0,15,841657.06
"2163","oregon","hood river",34,10157900,20421,4,3,0,1,29616.02
"2164","oregon","josephine",743,173785300,614527,79,47,1,31,589941.93
"2165","oregon","klamath",124,24679700,116740,11,9,0,2,211317.97
"2166","oregon","malheur",195,39298200,144159,51,25,1,25,88681.67
"2167","oregon","multnomah",338,100240000,277323,110,76,0,34,1572424.46
"2168","oregon","tillamook",2227,570053400,1836258,756,624,1,131,14904684.87
"2169","oregon","umatilla",294,56361700,246257,45,30,0,15,308633.76
"2170","oregon","wallowa",89,17756400,82959,15,4,0,11,17497.41
"2171","oregon","wasco",102,19727800,73882,14,12,0,2,279937.22
"2172","oregon","yamhill",528,109403400,539521,104,81,0,23,1166075.38
"2173","pennsylvania","butler",550,100994200,718949,769,635,2,132,11876297.06
"2174","pennsylvania","fayette",406,62874200,440293,672,526,3,143,6604693.4
"2175","pennsylvania","franklin",350,71423700,319460,175,125,0,50,1015867.72
"2176","pennsylvania","greene",151,23018100,129546,231,196,4,31,2674751.11
"2177","pennsylvania","jefferson",315,50684000,298136,389,326,0,63,7802451.81
"2178","pennsylvania","lawrence",262,44985400,389362,138,111,2,25,1029303.1
"2179","pennsylvania","monroe",575,150010200,707291,360,274,1,85,12079676.41
"2180","pennsylvania","montgomery",4413,1028361600,4401949,5030,4158,0,872,117637083.09
"2181","pennsylvania","pike",305,77608900,273574,205,155,0,50,2860341.04
"2182","pennsylvania","washington",852,152351000,1020509,790,620,2,168,9585403.54
"2183","pennsylvania","columbia",935,145665100,1036780,2106,1845,1,260,59913351.06
"2184","pennsylvania","crawford",557,97515200,542958,401,289,3,109,1570963.68
"2185","pennsylvania","fulton",39,5511800,27537,14,14,0,0,282492.26
"2186","pennsylvania","perry",382,51218600,403348,757,617,0,140,7615180.7
"2187","pennsylvania","union",541,73636300,567346,1028,896,0,132,12594424.44
"2188","pennsylvania","adams",515,106768700,536097,408,326,0,82,6309780.79
